test,class,boxy_2,boxx_2,boxy_1,boxx_1,file_name,class_name
FALSE,65,183,236,17,24,005198.jpg,Chevrolet Avalanche Crew Cab 2012
FALSE,65,206,284,37,26,005199.jpg,Chevrolet Avalanche Crew Cab 2012
FALSE,65,449,599,151,96,005200.jpg,Chevrolet Avalanche Crew Cab 2012
FALSE,65,501,666,13,62,005201.jpg,Chevrolet Avalanche Crew Cab 2012
FALSE,65,452,590,83,45,005202.jpg,Chevrolet Avalanche Crew Cab 2012
FALSE,65,218,590,11,147,005203.jpg,Chevrolet Avalanche Crew Cab 2012
FALSE,65,288,399,76,24,005204.jpg,Chevrolet Avalanche Crew Cab 2012
FALSE,65,198,272,31,14,005205.jpg,Chevrolet Avalanche Crew Cab 2012
FALSE,65,433,582,188,24,005206.jpg,Chevrolet Avalanche Crew Cab 2012
FALSE,65,214,294,86,15,005207.jpg,Chevrolet Avalanche Crew Cab 2012
FALSE,65,366,618,114,24,005208.jpg,Chevrolet Avalanche Crew Cab 2012
FALSE,65,168,241,18,25,005209.jpg,Chevrolet Avalanche Crew Cab 2012
FALSE,65,178,230,25,18,005210.jpg,Chevrolet Avalanche Crew Cab 2012
FALSE,65,173,256,35,11,005211.jpg,Chevrolet Avalanche Crew Cab 2012
FALSE,65,392,598,44,37,005212.jpg,Chevrolet Avalanche Crew Cab 2012
FALSE,65,167,239,51,24,005213.jpg,Chevrolet Avalanche Crew Cab 2012
FALSE,65,177,285,33,28,005214.jpg,Chevrolet Avalanche Crew Cab 2012
FALSE,65,170,247,14,16,005215.jpg,Chevrolet Avalanche Crew Cab 2012
FALSE,65,339,424,7,61,005216.jpg,Chevrolet Avalanche Crew Cab 2012
FALSE,65,396,614,86,33,005217.jpg,Chevrolet Avalanche Crew Cab 2012
FALSE,65,179,253,7,6,005218.jpg,Chevrolet Avalanche Crew Cab 2012
FALSE,65,183,270,7,1,005219.jpg,Chevrolet Avalanche Crew Cab 2012
FALSE,65,163,249,48,8,005220.jpg,Chevrolet Avalanche Crew Cab 2012
FALSE,65,178,249,38,18,005221.jpg,Chevrolet Avalanche Crew Cab 2012
FALSE,65,178,286,21,28,005222.jpg,Chevrolet Avalanche Crew Cab 2012
FALSE,65,169,255,8,13,005223.jpg,Chevrolet Avalanche Crew Cab 2012
FALSE,65,418,575,27,52,005224.jpg,Chevrolet Avalanche Crew Cab 2012
FALSE,65,186,232,57,23,005225.jpg,Chevrolet Avalanche Crew Cab 2012
FALSE,65,208,293,30,11,005226.jpg,Chevrolet Avalanche Crew Cab 2012
FALSE,65,646,986,85,72,005227.jpg,Chevrolet Avalanche Crew Cab 2012
FALSE,65,156,259,18,47,005228.jpg,Chevrolet Avalanche Crew Cab 2012
FALSE,65,449,585,59,45,005229.jpg,Chevrolet Avalanche Crew Cab 2012
FALSE,65,360,595,125,72,005230.jpg,Chevrolet Avalanche Crew Cab 2012
FALSE,65,267,393,120,151,005231.jpg,Chevrolet Avalanche Crew Cab 2012
FALSE,65,679,913,135,93,005232.jpg,Chevrolet Avalanche Crew Cab 2012
FALSE,65,265,396,10,11,005233.jpg,Chevrolet Avalanche Crew Cab 2012
TRUE,65,284,434,50,15,005234.jpg,Chevrolet Avalanche Crew Cab 2012
TRUE,65,285,611,72,32,005235.jpg,Chevrolet Avalanche Crew Cab 2012
TRUE,65,685,909,402,145,005236.jpg,Chevrolet Avalanche Crew Cab 2012
TRUE,65,235,378,29,25,005237.jpg,Chevrolet Avalanche Crew Cab 2012
TRUE,65,186,247,39,7,005238.jpg,Chevrolet Avalanche Crew Cab 2012
TRUE,65,215,380,47,23,005239.jpg,Chevrolet Avalanche Crew Cab 2012
TRUE,65,310,426,53,21,005240.jpg,Chevrolet Avalanche Crew Cab 2012
TRUE,65,344,464,50,33,005241.jpg,Chevrolet Avalanche Crew Cab 2012
TRUE,65,275,380,59,46,005242.jpg,Chevrolet Avalanche Crew Cab 2012
TRUE,65,425,588,99,63,005243.jpg,Chevrolet Avalanche Crew Cab 2012
TRUE,65,593,977,234,59,005244.jpg,Chevrolet Avalanche Crew Cab 2012
TRUE,65,381,852,118,108,005245.jpg,Chevrolet Avalanche Crew Cab 2012
TRUE,65,171,240,21,24,005246.jpg,Chevrolet Avalanche Crew Cab 2012
TRUE,65,187,274,51,24,005247.jpg,Chevrolet Avalanche Crew Cab 2012
TRUE,65,673,997,183,95,005248.jpg,Chevrolet Avalanche Crew Cab 2012
TRUE,65,854,1570,18,1,005249.jpg,Chevrolet Avalanche Crew Cab 2012
TRUE,65,410,602,78,45,005250.jpg,Chevrolet Avalanche Crew Cab 2012
TRUE,65,181,288,29,11,005251.jpg,Chevrolet Avalanche Crew Cab 2012
TRUE,65,416,602,73,54,005252.jpg,Chevrolet Avalanche Crew Cab 2012
TRUE,65,798,1494,128,20,005253.jpg,Chevrolet Avalanche Crew Cab 2012
TRUE,65,198,293,43,15,005254.jpg,Chevrolet Avalanche Crew Cab 2012
TRUE,65,185,262,38,31,005255.jpg,Chevrolet Avalanche Crew Cab 2012
TRUE,65,174,256,41,39,005256.jpg,Chevrolet Avalanche Crew Cab 2012
TRUE,65,673,938,203,87,005257.jpg,Chevrolet Avalanche Crew Cab 2012
TRUE,65,342,617,132,49,005258.jpg,Chevrolet Avalanche Crew Cab 2012
TRUE,65,223,289,53,19,005259.jpg,Chevrolet Avalanche Crew Cab 2012
TRUE,65,474,625,36,14,005260.jpg,Chevrolet Avalanche Crew Cab 2012
TRUE,65,234,412,42,70,005261.jpg,Chevrolet Avalanche Crew Cab 2012
TRUE,65,617,891,110,133,005262.jpg,Chevrolet Avalanche Crew Cab 2012
TRUE,65,383,531,33,97,005263.jpg,Chevrolet Avalanche Crew Cab 2012
TRUE,65,627,905,91,110,005264.jpg,Chevrolet Avalanche Crew Cab 2012
TRUE,65,410,553,70,63,005265.jpg,Chevrolet Avalanche Crew Cab 2012
TRUE,65,417,547,40,44,005266.jpg,Chevrolet Avalanche Crew Cab 2012
TRUE,65,195,254,58,15,005267.jpg,Chevrolet Avalanche Crew Cab 2012
TRUE,65,190,245,15,16,005268.jpg,Chevrolet Avalanche Crew Cab 2012
TRUE,65,359,476,74,1,005269.jpg,Chevrolet Avalanche Crew Cab 2012
TRUE,65,366,612,117,50,005270.jpg,Chevrolet Avalanche Crew Cab 2012
TRUE,65,292,584,51,58,005271.jpg,Chevrolet Avalanche Crew Cab 2012
TRUE,65,277,388,49,8,005272.jpg,Chevrolet Avalanche Crew Cab 2012
TRUE,65,214,295,32,8,005273.jpg,Chevrolet Avalanche Crew Cab 2012
TRUE,65,267,529,17,16,005274.jpg,Chevrolet Avalanche Crew Cab 2012
TRUE,65,411,600,95,41,005275.jpg,Chevrolet Avalanche Crew Cab 2012
TRUE,65,403,611,8,20,005276.jpg,Chevrolet Avalanche Crew Cab 2012
TRUE,65,160,253,36,13,005277.jpg,Chevrolet Avalanche Crew Cab 2012
TRUE,65,206,286,54,17,005278.jpg,Chevrolet Avalanche Crew Cab 2012
FALSE,66,234,478,12,8,005279.jpg,Chevrolet Cobalt SS 2010
FALSE,66,613,988,143,37,005280.jpg,Chevrolet Cobalt SS 2010
FALSE,66,907,1237,229,349,005281.jpg,Chevrolet Cobalt SS 2010
FALSE,66,346,601,109,35,005282.jpg,Chevrolet Cobalt SS 2010
FALSE,66,1223,1765,226,185,005283.jpg,Chevrolet Cobalt SS 2010
FALSE,66,498,913,243,141,005284.jpg,Chevrolet Cobalt SS 2010
FALSE,66,279,494,68,29,005285.jpg,Chevrolet Cobalt SS 2010
FALSE,66,852,1356,313,278,005286.jpg,Chevrolet Cobalt SS 2010
FALSE,66,316,418,96,70,005287.jpg,Chevrolet Cobalt SS 2010
FALSE,66,343,528,148,24,005288.jpg,Chevrolet Cobalt SS 2010
FALSE,66,408,545,47,48,005289.jpg,Chevrolet Cobalt SS 2010
FALSE,66,610,941,243,62,005290.jpg,Chevrolet Cobalt SS 2010
FALSE,66,427,739,141,66,005291.jpg,Chevrolet Cobalt SS 2010
FALSE,66,601,910,137,71,005292.jpg,Chevrolet Cobalt SS 2010
FALSE,66,276,419,117,55,005293.jpg,Chevrolet Cobalt SS 2010
FALSE,66,268,439,60,65,005294.jpg,Chevrolet Cobalt SS 2010
FALSE,66,277,431,129,20,005295.jpg,Chevrolet Cobalt SS 2010
FALSE,66,953,1175,194,38,005296.jpg,Chevrolet Cobalt SS 2010
FALSE,66,334,588,112,25,005297.jpg,Chevrolet Cobalt SS 2010
FALSE,66,556,871,216,162,005298.jpg,Chevrolet Cobalt SS 2010
FALSE,66,775,1153,274,146,005299.jpg,Chevrolet Cobalt SS 2010
FALSE,66,1959,2792,497,203,005300.jpg,Chevrolet Cobalt SS 2010
FALSE,66,376,692,148,17,005301.jpg,Chevrolet Cobalt SS 2010
FALSE,66,554,959,226,37,005302.jpg,Chevrolet Cobalt SS 2010
FALSE,66,338,444,174,69,005303.jpg,Chevrolet Cobalt SS 2010
FALSE,66,454,685,112,20,005304.jpg,Chevrolet Cobalt SS 2010
FALSE,66,430,781,167,17,005305.jpg,Chevrolet Cobalt SS 2010
FALSE,66,334,485,93,29,005306.jpg,Chevrolet Cobalt SS 2010
FALSE,66,537,938,157,130,005307.jpg,Chevrolet Cobalt SS 2010
FALSE,66,241,401,35,36,005308.jpg,Chevrolet Cobalt SS 2010
FALSE,66,204,498,29,22,005309.jpg,Chevrolet Cobalt SS 2010
FALSE,66,656,1011,197,34,005310.jpg,Chevrolet Cobalt SS 2010
FALSE,66,558,1005,85,45,005311.jpg,Chevrolet Cobalt SS 2010
FALSE,66,288,406,86,114,005312.jpg,Chevrolet Cobalt SS 2010
FALSE,66,485,1011,141,22,005313.jpg,Chevrolet Cobalt SS 2010
FALSE,66,487,778,123,44,005314.jpg,Chevrolet Cobalt SS 2010
FALSE,66,782,1453,294,144,005315.jpg,Chevrolet Cobalt SS 2010
FALSE,66,298,550,90,44,005316.jpg,Chevrolet Cobalt SS 2010
FALSE,66,640,994,174,82,005317.jpg,Chevrolet Cobalt SS 2010
FALSE,66,282,622,46,16,005318.jpg,Chevrolet Cobalt SS 2010
FALSE,66,617,982,208,135,005319.jpg,Chevrolet Cobalt SS 2010
FALSE,66,233,537,32,18,005320.jpg,Chevrolet Cobalt SS 2010
TRUE,66,249,465,79,86,005321.jpg,Chevrolet Cobalt SS 2010
TRUE,66,607,914,182,105,005322.jpg,Chevrolet Cobalt SS 2010
TRUE,66,529,691,123,23,005323.jpg,Chevrolet Cobalt SS 2010
TRUE,66,372,547,93,22,005324.jpg,Chevrolet Cobalt SS 2010
TRUE,66,332,503,137,47,005325.jpg,Chevrolet Cobalt SS 2010
TRUE,66,480,632,3,11,005326.jpg,Chevrolet Cobalt SS 2010
TRUE,66,228,438,59,28,005327.jpg,Chevrolet Cobalt SS 2010
TRUE,66,542,1013,212,30,005328.jpg,Chevrolet Cobalt SS 2010
TRUE,66,1589,2795,403,358,005329.jpg,Chevrolet Cobalt SS 2010
TRUE,66,1087,1513,181,142,005330.jpg,Chevrolet Cobalt SS 2010
TRUE,66,552,932,153,103,005331.jpg,Chevrolet Cobalt SS 2010
TRUE,66,397,627,186,180,005332.jpg,Chevrolet Cobalt SS 2010
TRUE,66,475,779,146,20,005333.jpg,Chevrolet Cobalt SS 2010
TRUE,66,452,1054,33,21,005334.jpg,Chevrolet Cobalt SS 2010
TRUE,66,418,616,152,99,005335.jpg,Chevrolet Cobalt SS 2010
TRUE,66,581,1003,30,45,005336.jpg,Chevrolet Cobalt SS 2010
TRUE,66,411,708,187,43,005337.jpg,Chevrolet Cobalt SS 2010
TRUE,66,409,626,110,19,005338.jpg,Chevrolet Cobalt SS 2010
TRUE,66,391,665,55,46,005339.jpg,Chevrolet Cobalt SS 2010
TRUE,66,991,1398,465,381,005340.jpg,Chevrolet Cobalt SS 2010
TRUE,66,283,497,110,3,005341.jpg,Chevrolet Cobalt SS 2010
TRUE,66,243,389,81,60,005342.jpg,Chevrolet Cobalt SS 2010
TRUE,66,248,519,98,173,005343.jpg,Chevrolet Cobalt SS 2010
TRUE,66,536,732,276,92,005344.jpg,Chevrolet Cobalt SS 2010
TRUE,66,826,1184,28,89,005345.jpg,Chevrolet Cobalt SS 2010
TRUE,66,590,860,147,44,005346.jpg,Chevrolet Cobalt SS 2010
TRUE,66,287,449,69,55,005347.jpg,Chevrolet Cobalt SS 2010
TRUE,66,982,1351,1,181,005348.jpg,Chevrolet Cobalt SS 2010
TRUE,66,231,461,39,17,005349.jpg,Chevrolet Cobalt SS 2010
TRUE,66,362,589,155,48,005350.jpg,Chevrolet Cobalt SS 2010
TRUE,66,311,482,38,62,005351.jpg,Chevrolet Cobalt SS 2010
TRUE,66,315,411,133,50,005352.jpg,Chevrolet Cobalt SS 2010
TRUE,66,533,646,128,10,005353.jpg,Chevrolet Cobalt SS 2010
TRUE,66,288,584,61,53,005354.jpg,Chevrolet Cobalt SS 2010
TRUE,66,368,708,124,35,005355.jpg,Chevrolet Cobalt SS 2010
TRUE,66,611,892,161,59,005356.jpg,Chevrolet Cobalt SS 2010
TRUE,66,329,575,61,19,005357.jpg,Chevrolet Cobalt SS 2010
TRUE,66,322,543,161,58,005358.jpg,Chevrolet Cobalt SS 2010
TRUE,66,594,1005,189,14,005359.jpg,Chevrolet Cobalt SS 2010
TRUE,66,275,433,85,20,005360.jpg,Chevrolet Cobalt SS 2010
TRUE,66,638,1168,171,118,005361.jpg,Chevrolet Cobalt SS 2010
FALSE,67,273,477,130,10,005362.jpg,Chevrolet Malibu Hybrid Sedan 2010
FALSE,67,329,628,49,4,005363.jpg,Chevrolet Malibu Hybrid Sedan 2010
FALSE,67,243,407,79,22,005364.jpg,Chevrolet Malibu Hybrid Sedan 2010
FALSE,67,610,974,116,62,005365.jpg,Chevrolet Malibu Hybrid Sedan 2010
FALSE,67,187,274,48,15,005366.jpg,Chevrolet Malibu Hybrid Sedan 2010
FALSE,67,1775,2545,231,451,005367.jpg,Chevrolet Malibu Hybrid Sedan 2010
FALSE,67,585,946,145,47,005368.jpg,Chevrolet Malibu Hybrid Sedan 2010
FALSE,67,456,602,39,41,005369.jpg,Chevrolet Malibu Hybrid Sedan 2010
FALSE,67,142,253,59,14,005370.jpg,Chevrolet Malibu Hybrid Sedan 2010
FALSE,67,167,235,17,44,005371.jpg,Chevrolet Malibu Hybrid Sedan 2010
FALSE,67,648,992,153,63,005372.jpg,Chevrolet Malibu Hybrid Sedan 2010
FALSE,67,347,581,118,61,005373.jpg,Chevrolet Malibu Hybrid Sedan 2010
FALSE,67,209,298,103,22,005374.jpg,Chevrolet Malibu Hybrid Sedan 2010
FALSE,67,416,615,96,19,005375.jpg,Chevrolet Malibu Hybrid Sedan 2010
FALSE,67,185,264,74,51,005376.jpg,Chevrolet Malibu Hybrid Sedan 2010
FALSE,67,422,636,48,12,005377.jpg,Chevrolet Malibu Hybrid Sedan 2010
FALSE,67,326,400,78,80,005378.jpg,Chevrolet Malibu Hybrid Sedan 2010
FALSE,67,191,388,52,16,005379.jpg,Chevrolet Malibu Hybrid Sedan 2010
FALSE,67,158,233,35,32,005380.jpg,Chevrolet Malibu Hybrid Sedan 2010
FALSE,67,227,394,81,40,005381.jpg,Chevrolet Malibu Hybrid Sedan 2010
FALSE,67,267,477,47,22,005382.jpg,Chevrolet Malibu Hybrid Sedan 2010
FALSE,67,246,327,47,75,005383.jpg,Chevrolet Malibu Hybrid Sedan 2010
FALSE,67,155,254,24,6,005384.jpg,Chevrolet Malibu Hybrid Sedan 2010
FALSE,67,175,256,12,10,005385.jpg,Chevrolet Malibu Hybrid Sedan 2010
FALSE,67,299,473,70,8,005386.jpg,Chevrolet Malibu Hybrid Sedan 2010
FALSE,67,258,429,34,47,005387.jpg,Chevrolet Malibu Hybrid Sedan 2010
FALSE,67,313,442,26,8,005388.jpg,Chevrolet Malibu Hybrid Sedan 2010
FALSE,67,249,480,68,66,005389.jpg,Chevrolet Malibu Hybrid Sedan 2010
FALSE,67,132,246,62,36,005390.jpg,Chevrolet Malibu Hybrid Sedan 2010
FALSE,67,441,628,45,27,005391.jpg,Chevrolet Malibu Hybrid Sedan 2010
FALSE,67,323,446,44,57,005392.jpg,Chevrolet Malibu Hybrid Sedan 2010
FALSE,67,579,1021,266,85,005393.jpg,Chevrolet Malibu Hybrid Sedan 2010
FALSE,67,392,584,79,44,005394.jpg,Chevrolet Malibu Hybrid Sedan 2010
FALSE,67,307,580,85,167,005395.jpg,Chevrolet Malibu Hybrid Sedan 2010
FALSE,67,148,242,53,27,005396.jpg,Chevrolet Malibu Hybrid Sedan 2010
FALSE,67,452,500,114,21,005397.jpg,Chevrolet Malibu Hybrid Sedan 2010
FALSE,67,181,287,63,14,005398.jpg,Chevrolet Malibu Hybrid Sedan 2010
FALSE,67,399,541,188,66,005399.jpg,Chevrolet Malibu Hybrid Sedan 2010
FALSE,67,441,580,177,44,005400.jpg,Chevrolet Malibu Hybrid Sedan 2010
TRUE,67,178,254,68,53,005401.jpg,Chevrolet Malibu Hybrid Sedan 2010
TRUE,67,159,245,48,21,005402.jpg,Chevrolet Malibu Hybrid Sedan 2010
TRUE,67,287,370,16,36,005403.jpg,Chevrolet Malibu Hybrid Sedan 2010
TRUE,67,759,1413,352,206,005404.jpg,Chevrolet Malibu Hybrid Sedan 2010
TRUE,67,174,290,30,12,005405.jpg,Chevrolet Malibu Hybrid Sedan 2010
TRUE,67,506,957,210,62,005406.jpg,Chevrolet Malibu Hybrid Sedan 2010
TRUE,67,357,467,188,12,005407.jpg,Chevrolet Malibu Hybrid Sedan 2010
TRUE,67,156,240,38,28,005408.jpg,Chevrolet Malibu Hybrid Sedan 2010
TRUE,67,408,638,73,47,005409.jpg,Chevrolet Malibu Hybrid Sedan 2010
TRUE,67,586,801,20,98,005410.jpg,Chevrolet Malibu Hybrid Sedan 2010
TRUE,67,313,474,68,22,005411.jpg,Chevrolet Malibu Hybrid Sedan 2010
TRUE,67,328,429,118,48,005412.jpg,Chevrolet Malibu Hybrid Sedan 2010
TRUE,67,355,603,164,43,005413.jpg,Chevrolet Malibu Hybrid Sedan 2010
TRUE,67,262,382,56,30,005414.jpg,Chevrolet Malibu Hybrid Sedan 2010
TRUE,67,188,294,74,29,005415.jpg,Chevrolet Malibu Hybrid Sedan 2010
TRUE,67,159,270,81,41,005416.jpg,Chevrolet Malibu Hybrid Sedan 2010
TRUE,67,258,437,84,34,005417.jpg,Chevrolet Malibu Hybrid Sedan 2010
TRUE,67,379,605,125,35,005418.jpg,Chevrolet Malibu Hybrid Sedan 2010
TRUE,67,369,536,50,63,005419.jpg,Chevrolet Malibu Hybrid Sedan 2010
TRUE,67,305,468,92,63,005420.jpg,Chevrolet Malibu Hybrid Sedan 2010
TRUE,67,352,652,148,122,005421.jpg,Chevrolet Malibu Hybrid Sedan 2010
TRUE,67,1188,2080,57,35,005422.jpg,Chevrolet Malibu Hybrid Sedan 2010
TRUE,67,212,316,101,9,005423.jpg,Chevrolet Malibu Hybrid Sedan 2010
TRUE,67,323,468,181,39,005424.jpg,Chevrolet Malibu Hybrid Sedan 2010
TRUE,67,416,595,138,40,005425.jpg,Chevrolet Malibu Hybrid Sedan 2010
TRUE,67,632,954,124,113,005426.jpg,Chevrolet Malibu Hybrid Sedan 2010
TRUE,67,350,530,110,28,005427.jpg,Chevrolet Malibu Hybrid Sedan 2010
TRUE,67,252,452,50,34,005428.jpg,Chevrolet Malibu Hybrid Sedan 2010
TRUE,67,143,284,16,9,005429.jpg,Chevrolet Malibu Hybrid Sedan 2010
TRUE,67,204,320,58,5,005430.jpg,Chevrolet Malibu Hybrid Sedan 2010
TRUE,67,325,476,118,30,005431.jpg,Chevrolet Malibu Hybrid Sedan 2010
TRUE,67,398,618,91,31,005432.jpg,Chevrolet Malibu Hybrid Sedan 2010
TRUE,67,164,263,49,9,005433.jpg,Chevrolet Malibu Hybrid Sedan 2010
TRUE,67,663,976,43,49,005434.jpg,Chevrolet Malibu Hybrid Sedan 2010
TRUE,67,368,591,111,63,005435.jpg,Chevrolet Malibu Hybrid Sedan 2010
TRUE,67,443,612,3,2,005436.jpg,Chevrolet Malibu Hybrid Sedan 2010
TRUE,67,231,463,80,22,005437.jpg,Chevrolet Malibu Hybrid Sedan 2010
TRUE,67,286,452,61,91,005438.jpg,Chevrolet Malibu Hybrid Sedan 2010
FALSE,68,278,388,45,38,005439.jpg,Chevrolet TrailBlazer SS 2009
FALSE,68,517,751,138,66,005440.jpg,Chevrolet TrailBlazer SS 2009
FALSE,68,211,393,5,34,005441.jpg,Chevrolet TrailBlazer SS 2009
FALSE,68,187,293,23,13,005442.jpg,Chevrolet TrailBlazer SS 2009
FALSE,68,752,913,256,84,005443.jpg,Chevrolet TrailBlazer SS 2009
FALSE,68,158,303,5,5,005444.jpg,Chevrolet TrailBlazer SS 2009
FALSE,68,315,480,63,1,005445.jpg,Chevrolet TrailBlazer SS 2009
FALSE,68,384,555,121,17,005446.jpg,Chevrolet TrailBlazer SS 2009
FALSE,68,400,551,108,57,005447.jpg,Chevrolet TrailBlazer SS 2009
FALSE,68,613,992,172,34,005448.jpg,Chevrolet TrailBlazer SS 2009
FALSE,68,236,346,52,41,005449.jpg,Chevrolet TrailBlazer SS 2009
FALSE,68,452,729,70,19,005450.jpg,Chevrolet TrailBlazer SS 2009
FALSE,68,493,702,184,40,005451.jpg,Chevrolet TrailBlazer SS 2009
FALSE,68,407,555,66,101,005452.jpg,Chevrolet TrailBlazer SS 2009
FALSE,68,286,494,26,26,005453.jpg,Chevrolet TrailBlazer SS 2009
FALSE,68,409,611,74,35,005454.jpg,Chevrolet TrailBlazer SS 2009
FALSE,68,396,534,164,91,005455.jpg,Chevrolet TrailBlazer SS 2009
FALSE,68,257,384,62,16,005456.jpg,Chevrolet TrailBlazer SS 2009
FALSE,68,1527,2237,307,54,005457.jpg,Chevrolet TrailBlazer SS 2009
FALSE,68,210,392,27,11,005458.jpg,Chevrolet TrailBlazer SS 2009
FALSE,68,459,773,172,47,005459.jpg,Chevrolet TrailBlazer SS 2009
FALSE,68,263,409,113,16,005460.jpg,Chevrolet TrailBlazer SS 2009
FALSE,68,173,299,50,1,005461.jpg,Chevrolet TrailBlazer SS 2009
FALSE,68,237,368,99,18,005462.jpg,Chevrolet TrailBlazer SS 2009
FALSE,68,159,304,5,22,005463.jpg,Chevrolet TrailBlazer SS 2009
FALSE,68,374,546,114,143,005464.jpg,Chevrolet TrailBlazer SS 2009
FALSE,68,499,741,217,45,005465.jpg,Chevrolet TrailBlazer SS 2009
FALSE,68,501,758,86,31,005466.jpg,Chevrolet TrailBlazer SS 2009
FALSE,68,293,473,21,9,005467.jpg,Chevrolet TrailBlazer SS 2009
FALSE,68,224,509,20,29,005468.jpg,Chevrolet TrailBlazer SS 2009
FALSE,68,293,595,52,11,005469.jpg,Chevrolet TrailBlazer SS 2009
FALSE,68,384,606,68,19,005470.jpg,Chevrolet TrailBlazer SS 2009
FALSE,68,255,379,85,21,005471.jpg,Chevrolet TrailBlazer SS 2009
FALSE,68,177,252,47,17,005472.jpg,Chevrolet TrailBlazer SS 2009
FALSE,68,272,478,7,14,005473.jpg,Chevrolet TrailBlazer SS 2009
FALSE,68,306,487,64,35,005474.jpg,Chevrolet TrailBlazer SS 2009
FALSE,68,167,272,16,6,005475.jpg,Chevrolet TrailBlazer SS 2009
FALSE,68,205,459,15,131,005476.jpg,Chevrolet TrailBlazer SS 2009
FALSE,68,564,959,195,172,005477.jpg,Chevrolet TrailBlazer SS 2009
FALSE,68,309,486,69,63,005478.jpg,Chevrolet TrailBlazer SS 2009
TRUE,68,423,619,123,16,005479.jpg,Chevrolet TrailBlazer SS 2009
TRUE,68,351,569,78,40,005480.jpg,Chevrolet TrailBlazer SS 2009
TRUE,68,376,587,103,134,005481.jpg,Chevrolet TrailBlazer SS 2009
TRUE,68,451,765,96,111,005482.jpg,Chevrolet TrailBlazer SS 2009
TRUE,68,410,764,92,25,005483.jpg,Chevrolet TrailBlazer SS 2009
TRUE,68,230,337,52,47,005484.jpg,Chevrolet TrailBlazer SS 2009
TRUE,68,295,420,59,16,005485.jpg,Chevrolet TrailBlazer SS 2009
TRUE,68,280,387,93,114,005486.jpg,Chevrolet TrailBlazer SS 2009
TRUE,68,419,625,87,164,005487.jpg,Chevrolet TrailBlazer SS 2009
TRUE,68,359,619,123,27,005488.jpg,Chevrolet TrailBlazer SS 2009
TRUE,68,592,1000,83,18,005489.jpg,Chevrolet TrailBlazer SS 2009
TRUE,68,456,639,24,12,005490.jpg,Chevrolet TrailBlazer SS 2009
TRUE,68,573,642,256,44,005491.jpg,Chevrolet TrailBlazer SS 2009
TRUE,68,568,991,192,10,005492.jpg,Chevrolet TrailBlazer SS 2009
TRUE,68,907,1579,247,40,005493.jpg,Chevrolet TrailBlazer SS 2009
TRUE,68,373,627,85,8,005494.jpg,Chevrolet TrailBlazer SS 2009
TRUE,68,1387,1906,477,139,005495.jpg,Chevrolet TrailBlazer SS 2009
TRUE,68,625,999,187,55,005496.jpg,Chevrolet TrailBlazer SS 2009
TRUE,68,677,1003,107,25,005497.jpg,Chevrolet TrailBlazer SS 2009
TRUE,68,322,466,141,11,005498.jpg,Chevrolet TrailBlazer SS 2009
TRUE,68,523,739,184,13,005499.jpg,Chevrolet TrailBlazer SS 2009
TRUE,68,245,412,64,21,005500.jpg,Chevrolet TrailBlazer SS 2009
TRUE,68,675,997,59,34,005501.jpg,Chevrolet TrailBlazer SS 2009
TRUE,68,217,287,13,33,005502.jpg,Chevrolet TrailBlazer SS 2009
TRUE,68,348,599,91,39,005503.jpg,Chevrolet TrailBlazer SS 2009
TRUE,68,303,431,48,46,005504.jpg,Chevrolet TrailBlazer SS 2009
TRUE,68,375,609,57,18,005505.jpg,Chevrolet TrailBlazer SS 2009
TRUE,68,642,836,120,199,005506.jpg,Chevrolet TrailBlazer SS 2009
TRUE,68,127,234,1,30,005507.jpg,Chevrolet TrailBlazer SS 2009
TRUE,68,865,1447,350,108,005508.jpg,Chevrolet TrailBlazer SS 2009
TRUE,68,306,468,108,45,005509.jpg,Chevrolet TrailBlazer SS 2009
TRUE,68,571,967,164,110,005510.jpg,Chevrolet TrailBlazer SS 2009
TRUE,68,600,961,130,64,005511.jpg,Chevrolet TrailBlazer SS 2009
TRUE,68,432,608,83,12,005512.jpg,Chevrolet TrailBlazer SS 2009
TRUE,68,592,957,226,57,005513.jpg,Chevrolet TrailBlazer SS 2009
TRUE,68,166,326,1,8,005514.jpg,Chevrolet TrailBlazer SS 2009
TRUE,68,279,440,61,8,005515.jpg,Chevrolet TrailBlazer SS 2009
TRUE,68,410,615,53,25,005516.jpg,Chevrolet TrailBlazer SS 2009
TRUE,68,179,300,19,2,005517.jpg,Chevrolet TrailBlazer SS 2009
TRUE,68,262,367,54,37,005518.jpg,Chevrolet TrailBlazer SS 2009
FALSE,69,144,281,49,34,005519.jpg,Chevrolet Silverado 2500HD Regular Cab 2012
FALSE,69,410,600,95,55,005520.jpg,Chevrolet Silverado 2500HD Regular Cab 2012
FALSE,69,172,212,30,56,005521.jpg,Chevrolet Silverado 2500HD Regular Cab 2012
FALSE,69,397,615,87,17,005522.jpg,Chevrolet Silverado 2500HD Regular Cab 2012
FALSE,69,283,350,40,80,005523.jpg,Chevrolet Silverado 2500HD Regular Cab 2012
FALSE,69,1092,1950,477,155,005524.jpg,Chevrolet Silverado 2500HD Regular Cab 2012
FALSE,69,299,472,72,42,005525.jpg,Chevrolet Silverado 2500HD Regular Cab 2012
FALSE,69,183,243,56,15,005526.jpg,Chevrolet Silverado 2500HD Regular Cab 2012
FALSE,69,188,392,39,54,005527.jpg,Chevrolet Silverado 2500HD Regular Cab 2012
